id,comment_text,toxic
844,": 煮的好吃
: 看到滿足的臉  夠了！
: 當廚師也不錯
: 用美食拉近距離
: 唉    不想過這種爛生活

-

幹

拎杯勵志當家庭煮夫

真的

炒的一手好飯

拎杯最會炒飯惹

不信你去問問

那些被我炒飯技術征服的女人

^＿^ 讚讚的

",0
845,"ㄏ那個喝了搖曳

一口就覺得頭痛嗚嗚嗚嗚


或許不是因為酒，可能本身就頭痛ww

可是上次在關西機場一早灌了一罐也沒怎樣ㄋ..

(為了我妹的罐子，沒喝酒的灌一罐很酷X)

",0
846,"
幹

馬的

那個鎖在牆邊的層板

直接從牆壁掉了下來

蹦了一下很大聲

幹

傻眼

算惹

他不爽就不爽

拎杯沒在糙練的

幹

拎杯就是惡鄰居

怎樣

不爽搬家啊幹

",0
847,"總覺得還是怪怪的
不過
有人聽總比沒人聽好
然後
希望別人願意聽啦
來睡

",0
848,": 個丙級職照
: 有工作後
: 剩下就簡單多了
: 就能逃離家裡了  爽
: 不誇張  跟正妹組隊
: 幹活不累
: 唉！  希望能成真

我比較想考救生員證照，
國中游到自仰蛙蝶差一點到選手級，
後來就沒有練了嗚嗚嗚，
看到報導說游泳池很容易相互感染的說 @@

補個喵的咧

",0
849,"
幹你娘雞掰

要是失火你是能負責嗎

幹幹幹幹幹

有本事就把煙頭吞下去啊

弄得整間浴室他媽的都是煙味

吸一口就要被嗆死了

幹你娘的二手菸

幹你娘室內抽菸

祝你家公媽廳他媽的起火的發爐燒光光

幹

",1
850,"昨天大概半夜三點多的時候

買了五個鍋貼 一個飯糰 一個水煎包 一杯豆漿

73元

吃好飽啊



然後巷子感覺貓貓都在等蟑螂出來讓他們玩




痾

其實我忘了剛剛想說什麼

",0
851,"電扇在腳的方向

屁一直往臉上吹

嘔嘔嘔


在想要不要吃小七

",0
852,"
到練團室練了

以為大家都準備好了

結果吉他跟鼓還是很漂

我看我先想好備案比較穩

頭很痛喔

",0
853,"啾啾鳥還是叫不停

騎機車出去晃晃好了

看有什麼能吃...

終於涼一點了

媽的

如果想繼續活下去的話

就必須買冷氣餒

真煩

",0
854,"這個時間只有麥當勞 豆漿店 便利商店 跟夾娃娃機店

幹....

最後只買了一罐啤酒跟來一客

",0
855,"
賺了錢 免強養的活自己

邊緣人 沒朋友

生活沒目標 不想租屋 又買不起房

打個傳說還連輸到懷疑人生

都快30歲 年齡是上升了

但腦容量卻逐漸衰退

過著廢物般的每一天

找不到對人生中的激情



雖然這樣廢廢的到還不錯...


但這是不是初老的開始......

你好 我是好熱
",0
856,"害我跟著睡不好
娘的

好想出去玩 可是頭好痛

媽咧 頭除了頭痛以外一點功能都沒有

可是還是想出去玩

但是就沒時間睡覺了

可是還想出去玩

但是晚上還要上班

可是還想出去玩

但是今天會下雨









幹您娘 天公伯



",0
857,"
我是不是生病了r？
晚上9點多就睡死
中途醒來一、兩次
到現在就睡不著了

放在心上的事情還差一件就都完成了
新的banner也還沒開始設計
到底item要怎麼列表喇

真心不懂我為何也要設計網頁欸
但又不得不幹
嗚嗚嗚 還不是為了幾個臭錢
要不是為了續約打9折
我真的很不想理這位垃圾何先生
馬德，年記就比我大很多
整天叫我大哥
三小辣
想簽約的時後瘋狂阿諛
簽到就開始擺爛
真的傻眼

本來想說大家年記都差不多，
溝通上應該不太會有問題
誰知道，這才是惡夢的開始
有夠爛的美工、有夠粗糙的背景
第一次看人家來拍素材用那種
十幾年前的數位相機來拍的
有燈箱哪有屁用啊？
那個畫質我媽看了都想哭欸！
然後還嫌棄我拿單眼拍的光線不一？
幹，再怎麼樣都比你拿那垃圾相機好

關鍵字請我選30組給他，
結果就只用在首頁
我操，其他的就叫我回去自己埋
你最會做便工作
我真的不知道你到底做了什麼欸！
Contact us頁面做爽的，
連我自己留資料也收不到
難怪一整年都沒新客人幹

睡醒我再來擬訂策略
他來簽約的時後我還不打臉一波嗎？
補個幹☺☺

",0
858,"難得早起又下雨想要呼吸一下清新的空氣
死禿子在抽什麼菸啦！
怎麼不去死啦
又禿又肥還要害人！！

拜託快點把菸漲到一包1萬啦
煩死！


",1
859,"
幹      男淫女賤     幹
早上就看到一個
剪1$
用機巴的語調機擺的說你先不要急不要生氣喬蛋

有人可以賤到這樣被我記住的


",1
860,"
台灣怎麼那麼多智障

這些人怎麼還不去死啊

有夠反智

有夠沒水準

全台灣最該死的

就是這群智障9.2 好嗎

",1
861,"
幹

我怎麼感覺越來越虛


一直拉

一直拉

烙塞幫有缺人嗎

",0
862,"一大早在那邊放鞭炮
肏
幹什麼啦
給不給人睡覺


",0
863,"
幹

等等去早餐店叫一個巧克力吐司夾蛋

充滿活力的一天

補個幹

",0
864,"爛玩家就是爛
媽的幹 剛站上去就被打
幹你娘勒 操
他媽的幹 林北有搶你塔嗎
幹 他媽的 只想撿尾刀的廢物
幹你娘勒 為什麼那麼多讓人討厭的玩家啊
幹 他媽的去死啦
幹

",1
865,"好熱的天氣
幹 一直流汗
幹你娘勒 涼快一點啦
幹 ( ︶︿︶)_╭∩╮
爛天氣

",1
866,"
到了一個換了董事之後

看誰跑最後一個的遊戲

好多人都跑了

待退弟兄隊伍越來越長

真的是選錯行

幹幹幹

",0
867,"幫個忙會死嗎
幹 他媽的 有些人他媽的都不補血
幹 同一艘船上就互相幫助啊
幹你娘 看了好多種人性 越看越煩
幹

",1
868,"一直找不到人一起打塔
幹 他媽的 早就知道留下聯絡方式了
幹你娘 真的是好煩

",0
869,"
為什麼總是要逼別人當壞人

煩啊啊啊啊啊啊

那就來當壞人吧

找約好的來

你的處境不甘我的事

",0
870,"
全部送剪掉

假鬼假怪嘛

到底在幹什麼？無聊的機車女

講話裝摸做樣，弄得煞有介事

一早就看到這鳥東西

怎麼1$一堆都這種人


",0
871,"



昨天一整晚咳的要死還七點多就起床

垃圾生理時鐘

",0
872,"也冷太快了吧
幹 不是被三振就是GIDP
幹你娘 什麼時候要醒來啊
幹你娘勒老機掰 ( ︶︿︶)_╭∩╮

",1
873,"有夠吵
媽的幹 聲音開那麼大聲
幹你娘勒 操
想安靜做自己的事啦
媽的 這些老師真的很讓人討厭

",1
874,"跑起來腳真的怪怪ㄉ
還好還好我有搭到公車

幹點就是我真的聽不到鬧鐘ㄟ
好慘ㄛ

",0
875,"到底多老




悲催



最近嘴砲起來自己都會怕


嘿嘿嘿嘻嘻嘻嘻嘻嘻嘻



不知道會不會先把自己玩壞了：（

",0
876,"好爛的打擊
幹 他媽的 全場只拿1分
媽的幹你娘勒 操
他媽的 是要投手完封對手嗎
幹你娘 搞三小的廢物打擊
幹

",1
877,"一直打不到快速球
媽的幹 機掰耶
幹 現在全大聯盟都知道你的弱點
幹你娘勒 什麼時候才能修正啊
幹 ( ︶︿︶)_╭∩╮

",1
878,"
忘記信箱爆了

備份文章會寄不進自己信箱

還好還是找到了

讚讚

https://www.ptt.cc/bbs/Hate/M.1558277197.A.41C.html

",0
879,": 哈哈哈
: 就說你們家老番很愛做吼
: 誰叫膩們家老番還叫人讀近一點的學校,還沒重考就應屆畢業考上就去讀爛科
: 一樣膩們家二個兒子就差很多了吧
: 一個 有 重考 還讀個好科 電機系
: 一個 沒 重考 應屆畢業考上就去讀爛科 爛工業安全衛生科
: 科系就差這麼多了
: 還想做啥 維修
: 難怪 電機系 能修東修西 混口好飯吃
: 膩們家老番 還孝想 亂教啥讀工業安全衛生科 也要去搞啥維修
: 呸.呸.呸.害人又害已還孝想做 還 愛 做
拍拍
工安或職安乍看之下好像蠻缺的
其實都要有證照才會有工作或求職加分
不像電機,那麼多職缺可找也好找相關性的工作
更別說維修性質了,現在多數公司也會從 科系 來找人
所以 讀對科 最起碼也或多或少會有些相關知識也知道些專業術語

老人不就是老人還以為專業不重要,難怪 會 誤人

",0
880,"還不去死一死啊

既得利益者
還敢出來哭爸

整天吃飽沒事幹
一群垃圾



",1
881,"
隔壁工地沒水準的工人

自己愛聽台語歌，不會戴耳機嗎?

音量大聲到我關窗戶還可以聽的到

你想聽不代表附近住戶也想聽好嗎

總之，請警察先來關切

幹你娘

",0
882,"長了一顆超大痘痘欸操
重點是我最近生理期不會來阿==
傻眼
那個位置一直重複長ㄟ
好想把痘痘挖開喔幹

",0
883,"戰鼓已經響起
還睡
幹

https://i.imgur.com/J0nO4BI.jpg

頭好癢喔
是不是該去洗一洗抓一抓按摩一下
再來凍蒜



",0
884,"還自以為真的有什麼意義
笑死了
都是表裡不一的假貨
腦子還不是裝滿西門
ㄏ

",0
885,"操 讓林北領滿50就送你塔啦
幹你娘 操你媽勒
幹 一直掉塔
媽的幹 真生氣
幹你娘勒 一直打不下來幹麻還打
幹

",1
886,"媽的幹 有愛就可以上場
媽的幹你娘 不專心也可以上場
幹你娘 到底多有愛啊
幹你娘勒 那麼爛的廢物就滾啦
幹 ( ︶︿︶)_╭∩╮( ︶︿︶)_╭∩╮

",1
887,"幹 明明就是MP4格式
媽的幹 為什麼其他MP4就可以播
幹 為什麼這就不能播
幹你娘勒 操
他媽的幹 真的是有夠爛

",1
888,"操 他媽的
為什麼網路那麼頓啊
幹你娘 又沒在做什麼事
幹 發個文 看個FB變超頓
幹你娘勒 什麼爛網路
幹

",1
889,"媽的

擋人財路的垃圾

https://i.imgur.com/bTUhi1L.jpg

庶民經濟不能發展

真的垃圾




",0
890,"
去你媽的發大財

不要每次講到地區都只會說這些東西好嗎

幹


",0
891,"不知道要吃什麼ㄟ
希望等等可以搭到公車QQ
時間有點趕兒
要整理包包
還要去幫阿母買東西

",0
892,"
怎麼到現在還沒看到人= =

應該跟對方要聯絡方式的www

",0
893,"




畢不了業還一直畢業快樂真的有夠可憐

看了都想幫QQ

",0
894,"差點撲街在跑步機上

幹，只是擦個汗就跌下去

還好身手敏捷，立馬再踏上跑步機

幹，又差點不適應速度往前傾

好險沒事

幹好累，這樣才耗掉420大卡

心已累，肥宅很難減肥

結果運動完肚子更餓，吃超撐的...


",0
895,"
連以前的學校都被荼毒

https://i.imgur.com/DnFVvM8.jpg

這種廠商應該解約吧= =

把政治帶入校園

北七

",0
896,"肚子在滾
凱道哪裡可以拉屎
可以去宗痛富拉一下屎嗎
我不喜歡行動廁所
幹


",0
897,"今日身高
阿斯絲絲絲絲好爽

幹點是路邊有一個阿伯好恐怖
痰吐得跟噴泉一樣
怕QQ

",0
898,"
舊的蝴蝶機電池又已經老到半天都撐不了，

只好拿出w660i來用了.........


一切回歸原始3G機！


然後維修收件的說ZF3電池可能要訂，最久要1~2m?

靠，這三小？連個電池都沒有也太扯了





",0
899,"真弱 幹你娘
居然裸雙還被抓到
幹 他媽的 強一點啦
幹

",1
900,"操 他媽的
幹 打電腦一直打贏
幹你娘 怎麼那麼爛啊
幹 調最強了 好廢的電腦
幹你娘

",1
901,"現在只能吃這樣的一半
然後就飽了
好想變瘦
變瘦就自信了
唉QQ
https://i.imgur.com/l8bsoNz.jpg

",0
902,"
幹你老師

6/1怎麼都漲價了

幹

飲料漲 便當店也漲

貼公告都說是原物料上漲

幹

錢都誰賺走了啦

",0
903,"真爛
媽的 機掰耶
控兵真爛 一直掉不朽
幹你娘勒 到底行不行啊
幹 ( ︶︿︶)_╭∩╮

",1
904,"一下子就2-0帶走
幹你娘 操你媽勒
知道黑暗不錯 但根本是耐心太弱了吧
幹 媽的 一直看到爛比賽
幹 想做筆記啦
幹你娘

",1
905,"


我看出門妝又要融掉了

醜醜的出門宇宙醜醜的到現場

",0
906,"08終於把80篇教師日誌搞定
好險有先打在keep裡面
之後複製貼上就好
他媽剩下出缺席修正ㄌ啦
幹

可是還有暑期教案..
他媽我忘記帶參考回來了啊
馬的怎麼辦啦

QQ

",0
907,"


這麼猛

圭賢剛退伍就來台灣

不知道有沒有高雄的鄉民看到他

補個幹

",0
908,"STATS也太爛了吧
幹 他媽的幹你娘
幹 一直被定住
幹你娘 沒火力要怎麼打
幹你娘

",1
909,"冷氣一直往林北頭吹
幹 好冷好難受
幹你娘勒 操
媽的 風口怎麼那麼難調整啊
幹

",1
910,"趕羚羊
現在都還沒一點
我要怎麼撐到晚上禿頭出現
幹
幹
幹
熱死

",0
911,"
https://i.imgur.com/7zCtfTJ.jpg
一碗

https://i.imgur.com/XFJ1GGK.jpg
一個

https://i.imgur.com/2DcxHGS.jpg
一隻

https://i.imgur.com/gLoaUpy.jpg
一隻

https://i.imgur.com/hzAYzMN.jpg
十支



幹

我他媽

到底在

衝殺小

幹

我是豬嗎= =

還因為空腹吃冰拉兩天肚子

幹 仔細想想我都覺得我好誇張@@

",0
912,"STATS也太爛了吧
幹 他媽的
連鼻子都打不贏
幹你娘勒 今天的神族都在鬼混嗎
幹

",1
913,"幹 騷擾沒用
幹你娘 被推一波就倒了
幹你娘勒 操
他媽的幹你娘 真的是好爛的比賽

",1
914,"
＃我希望你　是我獨家的記憶

　擺在心底　不管別人說的多麼難聽

　現在我擁有的事情

　是你　是給我一半的愛情

更多更詳盡歌詞 在 PTT.cc　

鄉民有這種體悟嗎

補個幹

",0
915,"
世上腦殘多

幹

幹

真的太腦殘了

唱殺小我的未來不是夢

雞掰

",0
916,"黑糖糕又來了
https://i.imgur.com/Yix2AhX.jpg
https://i.imgur.com/YOhLacE.jpg
等吃膩了
再來試試別的產品

好好吃喔
可是
進廚房就不要怕熱
但是
我好怕
嗚嗚嗚
汗如雨下
終於知道老爸幹嘛
早早就退休不做麵包了
真是太熱了
啊啊啊啊啊啊啊啊啊
幹




※ 引述《sagem29 (YF 的 殺菌)》之銘言：
: 趕羚羊
: 連續做了三次黑糖糕
: 三次都長不一樣
: 這樣是要怎樣大量生產(誤)
: 幹
: https://i.imgur.com/G0CfVSq.jpg
: 一直覺得有蚊子在咬我
: 可是看不見
: 幹

",0
917,"
幹下屁下剛曬好衣物

幹

等等要出去吃KUA`AINA Burger
慰勞我的身體

送啦


哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
有錢吃總比沒錢吃好啦


（哈哈文1/1）




",0
918,"為什麼起床頭這麼痛


原來是早上樓下在施工啊




幹




",0
919,"一直打一直打就贏
媽的幹 黑暗就是弱
媽的幹你娘 鼻子一直騷就倒了
幹 真廢

",1
920,"哪裡有下雨啊
媽的 幹你娘 寶可夢的天氣顯示都好怪
幹你娘 為什麼不顯示正確資訊啦
幹

",1
921,": ＃我希望你　是我獨家的記憶
: 　擺在心底　不管別人說的多麼難聽
: 　現在我擁有的事情
: 　是你　是給我一半的愛情
: 更多更詳盡歌詞 在 PTT.cc　
: 鄉民有這種體悟嗎
: 補個幹

0932313我愛你

是不是你真的沒開機

現在人還知道手機打0932313520

會聽到這首歌的鈴聲嗎

一定是我太老才知道

幹

",0
